# BITSTREAM WILL NO LONGER BE PROCESSED report for to 2/14/14
bitstream-id	process-start-date	process-end-date	checksum-expected	checksum-calculated	result	internal-id	item	collection	community	source
480	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	18a25fd4a9c3ec53cfc89ac11f968e03	18a25fd4a9c3ec53cfc89ac11f968e03		2181141613191172802834761256172596178				
481	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	be08caa413c3310b36eb8963a5a6011f	be08caa413c3310b36eb8963a5a6011f		97078951300455927780489691254713223353				
482	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	070464aad69a11c4a95ea024d1dd675e	070464aad69a11c4a95ea024d1dd675e		152228395553903339866752585205607357785				
483	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	d4776a9e453f310a15b701a85a20f9b7	d4776a9e453f310a15b701a85a20f9b7		138753500364194686181932278468694911038				
484	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	c6b80e1afd7c3a1ff31752fa350fb6a4	c6b80e1afd7c3a1ff31752fa350fb6a4		67050484344496964509846457201611199435				
485	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	35b2a6d3f6fff1ec652bb6ae250d14bf	35b2a6d3f6fff1ec652bb6ae250d14bf		36436515460946199309604153045569018011				
486	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	c54fb1709b1f55b20c0d14376428b79a	c54fb1709b1f55b20c0d14376428b79a		58163011806465715253851337258437535027				
487	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	e5c41b50402ade17ee17ad46e07ea76c	e5c41b50402ade17ee17ad46e07ea76c		18552177138775516472257755349189265203				
488	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	f03977e8b0a197981f3cbc2542eb2eea	f03977e8b0a197981f3cbc2542eb2eea		20855334776067380519824524787888411051				
489	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	559e9c23662171497e73964154e935d5	559e9c23662171497e73964154e935d5		99822688570758861509352096069367145778				
490	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	ddc2b5ddec40941c333584f610c505da	ddc2b5ddec40941c333584f610c505da		98430869271076246078239330328968396310				
491	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	6a141d80efecc2d6dbf22e11381ec9df	6a141d80efecc2d6dbf22e11381ec9df		168095225170798822874493511889200377161				
492	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	85085d765d360719ad521a8a97a4245b	85085d765d360719ad521a8a97a4245b		118062164416469786160910564898681324863				
493	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	b3d44fa4dce5d343d634f94b344eb823	b3d44fa4dce5d343d634f94b344eb823		63679584725948133196513848568659899730				
494	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	dde0922d7821e2457ab3e085721f2c19	dde0922d7821e2457ab3e085721f2c19		46587196624200223428885713312270544150				
495	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	f7278cb7379a4fd262f3ba6385f9d1c1	f7278cb7379a4fd262f3ba6385f9d1c1		134949108345430432249233138812243056867				
496	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	84646fb17f246c9ac6fac10631ec71ea	84646fb17f246c9ac6fac10631ec71ea		100824662608221954553801837742939116561				
497	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	f8ca52e25f91de3162f4f0cfdf0e63a8	f8ca52e25f91de3162f4f0cfdf0e63a8		26533086703837821669284906740249178558				
498	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	76ea2b3381ee0b609003956bef8660f8	76ea2b3381ee0b609003956bef8660f8		130967321172439734795693364989862341562				
499	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	37a22eaa66d63ea776839a53596a4d57	37a22eaa66d63ea776839a53596a4d57		52084123298939620955438500891888205847				
500	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	2150658a1b7353febd0130ca884a611a	2150658a1b7353febd0130ca884a611a		1678783114622160745136398372443220253				
501	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	5d0fb14b55216fcb4ba343e421354b4f	5d0fb14b55216fcb4ba343e421354b4f		89199292736654231930326190555550619494				
502	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	2e302e2aa773b3c0b9e97ff8dc37a3a8	2e302e2aa773b3c0b9e97ff8dc37a3a8		108625399280662519752955573477598781396				
503	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	b72f4fe31bf48c7d7d102eb5881056ef	b72f4fe31bf48c7d7d102eb5881056ef		37423974901772792290354990355390846598				
504	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	62de825735e59a2d7da6c82e6403e516	62de825735e59a2d7da6c82e6403e516		98031887079693978921422550598705181169				
505	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	bbfa4e6cd5b4c975ad86ec5afe43c276	bbfa4e6cd5b4c975ad86ec5afe43c276		58531248119175808547490105268169324788				
506	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	6f6628939c23182050889dea4d0f439c	6f6628939c23182050889dea4d0f439c		151158773664698318349184298294290803988				
507	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	ee3f9d6bb58de52864ecda1017de16f3	ee3f9d6bb58de52864ecda1017de16f3		30655035497840417617242995832862922674				
508	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	53537e143dfaef39e363b9b840aa0f76	53537e143dfaef39e363b9b840aa0f76		101731700462472683199783393466968862328				
509	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	8068c3ad01b048827bceedb37e039ead	8068c3ad01b048827bceedb37e039ead		89803154840151284348129158417847645755				
510	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	d9957c8be13f6234c66af6f4672adc7d	d9957c8be13f6234c66af6f4672adc7d		28427197101693999030516742501639467236				
511	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	febf72e288b13072c6c7b0f97ba31189	febf72e288b13072c6c7b0f97ba31189		96587686904119350550560130075473127853				
512	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	b8d5c83685278506cca4d2b5c6f2f42d	b8d5c83685278506cca4d2b5c6f2f42d		99668249131721782284998044101292682108				
513	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	f38523f3c253018da174eff21ed67926	f38523f3c253018da174eff21ed67926		20293053266423957505025293940814715497				
514	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	87599f063214857486b8519078f106dc	87599f063214857486b8519078f106dc		43659946976949316106784074126435385153				
515	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	cc32e603916b6edf0e784630c5589e78	cc32e603916b6edf0e784630c5589e78		104813754355875643381219806895745488121				
516	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	3b127763ae3ddedf046cca59671cf2d0	3b127763ae3ddedf046cca59671cf2d0		33205390378595361361938329273334321264				
517	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	d8444abdd7ccd81708d2c06b505430b0	d8444abdd7ccd81708d2c06b505430b0		117413638401045123291736959784829824729				
518	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	2371d5c36381b1b81daf610b147a8145	2371d5c36381b1b81daf610b147a8145		5265377443464560136361869517438341689				
519	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	98f12efa3b26689afd5b5e1699af1b42	98f12efa3b26689afd5b5e1699af1b42		35841125411140762174838534528332439949				
520	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	0bd8fe333e1ad9144ceeddfe3da2c635	0bd8fe333e1ad9144ceeddfe3da2c635		168052214263418033227692211014013678325				
521	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	c6722a3b963024113854116560433cde	c6722a3b963024113854116560433cde		97687049101186616714951997935580062872				
522	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	37f745a230f7b7962839287cfb4d7ff9	37f745a230f7b7962839287cfb4d7ff9		123348823467319472424091601649864032039				
523	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	a6971bb58e701667b21d1f7fd31b7f29	a6971bb58e701667b21d1f7fd31b7f29		118025134715362134353970226696724214507				
524	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	c2bfa9a549e8b74017bcb2e7d528098c	c2bfa9a549e8b74017bcb2e7d528098c		142764631115563696403559473423007836229				
525	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	a071b8994fdde353f06a683eb3f46eae	a071b8994fdde353f06a683eb3f46eae		78562447692286067076203750058426282192				
526	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	82508123441a3d17503418c067c6206c	82508123441a3d17503418c067c6206c		52666328523451639026984226285795476538				
527	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	379c476789e551e163c2a0d74fbb858e	379c476789e551e163c2a0d74fbb858e		163951978040088541763635513374970953085				
528	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	418634d231fce73847d8ee10b9cbf5e5	418634d231fce73847d8ee10b9cbf5e5		15650920658470232528567643248093030819				
529	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	d621d4892195cfec3784ce297c707a03	d621d4892195cfec3784ce297c707a03		150657515431435611638852684761318168564				
530	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	3b2c149c1c111d1712ff0007af56a6f2	3b2c149c1c111d1712ff0007af56a6f2		36686549552875166671418195268603881133				
531	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	2083227de674681d67ade82b4c467b10	2083227de674681d67ade82b4c467b10		148261812315122602984471051259339545569				
532	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	6d1f02895c466adcc737fccb849cd693	6d1f02895c466adcc737fccb849cd693		14105197038351219431277773757785417015				
533	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	20352e9c1a572ee59ae126e9867e7474	20352e9c1a572ee59ae126e9867e7474		151818158928861814652827519664944773130				
534	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	8af3df8095473dc9a4eaa21089104008	8af3df8095473dc9a4eaa21089104008		54995282830391770107647228208426654806				
535	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	5978171de63dd60ad422a359ce84d333	5978171de63dd60ad422a359ce84d333		11478894342939278990468922281657882374				
536	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	eacad67f3969fb8e91776c315eade906	eacad67f3969fb8e91776c315eade906		45452818244580516553333696309388080367				
537	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	66614dc7a043f66d1745a44ac83d7edc	66614dc7a043f66d1745a44ac83d7edc		145714399915344500970227001059831218338				
538	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	eefb27401c7bdf31c84d5c4f515f2dae	eefb27401c7bdf31c84d5c4f515f2dae		119760795351274409930104266007259370086				
539	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	7891f06f4c5f94a84d4e237115c42f10	7891f06f4c5f94a84d4e237115c42f10		141213890079861838446521618025304110195				
540	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	a4cf6f2f75197b5b0176a9678b2af2e0	a4cf6f2f75197b5b0176a9678b2af2e0		74086614747812166927108333449534405730				
541	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	1013ba868df5b98e9f04184f2cd04cdb	1013ba868df5b98e9f04184f2cd04cdb		61629489378603539054831940370558136440				
542	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	397a782e3096b238bd78d13df347a647	397a782e3096b238bd78d13df347a647		164799859383674845057366813365439704515				
543	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	e936f7735673a62ba12fcd822efc9bc3	e936f7735673a62ba12fcd822efc9bc3		25357559794704357240830829957370346102				
544	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	9a9f3037ba58f44e0c9d725e21ed0067	9a9f3037ba58f44e0c9d725e21ed0067		30309263303430196483428915325090305038				
545	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	e09a875b7f522bc1ad011a8d76471793	e09a875b7f522bc1ad011a8d76471793		142613834605718040848397956564745236191				
546	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	6b898cc8206505e85463a33187068356	6b898cc8206505e85463a33187068356		21295626161453278508250319932565189475				
547	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	f36a5e0333c22a03372a6fb9f310c255	f36a5e0333c22a03372a6fb9f310c255		103952424799029975418864079867637777944				
548	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	78fd3ce41f7f4ed616e78ef8787fe1ba	78fd3ce41f7f4ed616e78ef8787fe1ba		140533293163333101200773936948650307549				
549	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	375c713be292d252441f6d9f0634dde8	375c713be292d252441f6d9f0634dde8		59532106190407328917705595546695906619				
550	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	d82106be5996471ee2bd752738cf6987	d82106be5996471ee2bd752738cf6987		122415054432035502308452949664877097549				
551	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	103babab9ef724bfdcd50602a53450d1	103babab9ef724bfdcd50602a53450d1		86407988573336610003979625814302587275				
552	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	64ce51a58f704ad8e8f362d9f2ddc0f8	64ce51a58f704ad8e8f362d9f2ddc0f8		140398823925648803178816474554731296947				
553	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	0fdb961ac6b695fe8def3ee1abc19f07	0fdb961ac6b695fe8def3ee1abc19f07		87135661694126275619047416489638766417				
554	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	b9415159e3fed960206504133a5c9f6a	b9415159e3fed960206504133a5c9f6a		54113833816365846740362344554100099278				
555	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	3ba7f6c09499c805ca1b56d96ce9e1a9	3ba7f6c09499c805ca1b56d96ce9e1a9		115428855969326138169517337898020574488				
556	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	d4acbbc9bacbbcaa2f994725835a4108	d4acbbc9bacbbcaa2f994725835a4108		90222275680146439672743071147941927930				
557	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	de08ec93c2522b56bb1a31de29711d47	de08ec93c2522b56bb1a31de29711d47		86869453661947475444119308923836817937				
558	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	06c0790815abd2e7d7fce364110aeb27	06c0790815abd2e7d7fce364110aeb27		137348411829453984331809723459227047230				
559	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	a59b71e5378b1efe1a9c54ccad582256	a59b71e5378b1efe1a9c54ccad582256		151444657951921061829554266280232213969				
560	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	2217ca5b4e2e5502d248dd2687e4ee61	2217ca5b4e2e5502d248dd2687e4ee61		132161882568025409764242370786944174355				
561	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	eac594051088734892b0c1c55aaa4ad5	eac594051088734892b0c1c55aaa4ad5		20542542437013072407825633473394960272				
562	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	731fe76811da864039656a27adda1084	731fe76811da864039656a27adda1084		169443318470582518134050636403400976426				
563	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	fd686b6d1d46fa73a1c5fb9e079c1a33	fd686b6d1d46fa73a1c5fb9e079c1a33		158423805283369780701839814096443039179				
564	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	83d095f24ce7d1973a77c6c8c4f59ffa	83d095f24ce7d1973a77c6c8c4f59ffa		36584709646669774317579766613456973726				
565	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	fa7ccf095054b919638e6c442e684bc4	fa7ccf095054b919638e6c442e684bc4		34129799593420938348422613073384840967				
566	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	581f3ed704f67d8a218b9b4b6370025c	581f3ed704f67d8a218b9b4b6370025c		29734641490233127471594785306366506025				
567	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	6b01b09455f2a525a92c534b7a496cf3	6b01b09455f2a525a92c534b7a496cf3		19553894643826996445075546805602651707				
568	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	7376242558043fce8acf2bdf55de7a3b	7376242558043fce8acf2bdf55de7a3b		118350811209297266999798745388519734918				
569	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	344e2fc7ff895f793822f6c73547c790	344e2fc7ff895f793822f6c73547c790		22917155268973307645504371303422175654				
570	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	07a6687dc7f3496ee9d336209e35062c	07a6687dc7f3496ee9d336209e35062c		23244811439904215488905033524234376635				
571	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	0973a9962b4a875ad9f6dd7aa2bc312e	0973a9962b4a875ad9f6dd7aa2bc312e		84656348695852916723714926959082295669				
572	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	6da80ab620e232e1b51f28cff327bec2	6da80ab620e232e1b51f28cff327bec2		145876308417593746244070189087041371890				
573	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	b8609d68214858746863f43733ddba84	b8609d68214858746863f43733ddba84		88491996651634147886000516041857678284				
574	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	404c17bae582303ffbbfceb7f3a97bf5	404c17bae582303ffbbfceb7f3a97bf5		132337271818131086647438675613457969081				
575	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	1cf21f9a9c6a57f39b8edd0f471dec13	1cf21f9a9c6a57f39b8edd0f471dec13		150823363013149995764037096563257591781				
576	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	328b5be3f5d14da9c471d7a10d2c5641	328b5be3f5d14da9c471d7a10d2c5641		38788126619465624882088922195091821629				
577	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	2d3ca6061cf33e60482147b34460d749	2d3ca6061cf33e60482147b34460d749		116719168552142083722809858315941428610				
578	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	dcbaa4aecd4e61428bfc4eac6311feb0	dcbaa4aecd4e61428bfc4eac6311feb0		43594805964992310069999475387932789461				
579	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	5c6cbed97dcb7ae9679e053db3a60bee	5c6cbed97dcb7ae9679e053db3a60bee		48646180572796062030128215221656702021				
580	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	439bf9f14914c6b425cde70e809d2fd6	439bf9f14914c6b425cde70e809d2fd6		30528479323315574858183901813426082169				
581	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	3b54f4b6fe41b92552a148c1150dd668	3b54f4b6fe41b92552a148c1150dd668		99059585159111736515558277467072370176				
582	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	83865afdc47d0f223f01ab92d3296278	83865afdc47d0f223f01ab92d3296278		104287261297482183684638513917145864611				
583	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	05f97998071e15cd77eba9b30ef77dde	05f97998071e15cd77eba9b30ef77dde		25075578724932588358311187008927181625				
584	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	b02722e7db819118f39a2fc209bbc7cb	b02722e7db819118f39a2fc209bbc7cb		97088996949397355437625119856136018174				
585	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	5d31cba2da6d7afca4897b10111148a6	5d31cba2da6d7afca4897b10111148a6		162412412617443059176147982792240503409				
586	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	d555e98ee61ab67bda1d7f43cd5a33d8	d555e98ee61ab67bda1d7f43cd5a33d8		109920807035426353716960679021486275446				
587	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	00a1277d04d8c4fa08e01dd0eaa8ea35	00a1277d04d8c4fa08e01dd0eaa8ea35		430536295064541196170798325223124852				
588	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	a393f112a35ee168e0ec1533d34d32ae	a393f112a35ee168e0ec1533d34d32ae		82161781958979398764880021557944024979				
589	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	88c44f4cb5afea2597d3795076055b26	88c44f4cb5afea2597d3795076055b26		157522405654490673828975371457385803520				
590	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	3e603f9a7f52828fea6057e4be01409d	3e603f9a7f52828fea6057e4be01409d		80831165930431652044111549386714499608				
591	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	0af6cbf07a519b68ae13fefdfa2f25c0	0af6cbf07a519b68ae13fefdfa2f25c0		70355610804559993949233390194684605770				
592	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	2f603b4083b0576758a7ae68c18683b8	2f603b4083b0576758a7ae68c18683b8		89724579484008964150119390581247586335				
593	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	7f55e50ce44ff86380ac3d083fba7358	7f55e50ce44ff86380ac3d083fba7358		168135898688271735779402133823808382213				
594	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	ddbc592e7d16443b72ba05dc97fc6489	ddbc592e7d16443b72ba05dc97fc6489		143922362928381230330038263806271867916				
595	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	c4854d2e74be0fce4528f4adc803bf80	c4854d2e74be0fce4528f4adc803bf80		7228470126856825464877978896028871789				
596	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	d0ae47aa2813e261d718d4a67c56e2a6	d0ae47aa2813e261d718d4a67c56e2a6		129718774240437023595383915149658762257				
597	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	662b27e4cd1bcf48c7cc11b02c391b08	662b27e4cd1bcf48c7cc11b02c391b08		110517372295647316735158323649918313273				
598	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	51b5aedf7cc677debdf59cc0b34436f0	51b5aedf7cc677debdf59cc0b34436f0		59727527473778627984116360196774512498				
599	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	fc6e2cc60fd87ec76cc0b5a2b0af26f6	fc6e2cc60fd87ec76cc0b5a2b0af26f6		94008215688667115074691298620897788757				
600	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	a6183df275216ea95cba45d2b0d7f7e2	a6183df275216ea95cba45d2b0d7f7e2		7864716638387158858470050769113959061				
601	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	aa1764a4e665255a35c0aa893d8ff574	aa1764a4e665255a35c0aa893d8ff574		67962357319452235119137437595442492896				
602	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	a95c968f32261dba4e2ede28c424d3d2	a95c968f32261dba4e2ede28c424d3d2		59774522659090958904377299766426505833				
603	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	bd92ab701b2c15890b8893f072baa86d	bd92ab701b2c15890b8893f072baa86d		51913775615996384003735562989434665903				
604	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	f7d49fa456bcab60c5e210394cb2b94c	f7d49fa456bcab60c5e210394cb2b94c		136607988204440670050673093546557648693				
605	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	eb8818e0fa3b26e7c31fc1ed4bc96912	eb8818e0fa3b26e7c31fc1ed4bc96912		167814677607343134385352462108697372655				
606	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	979ed48f9b12292bb12effacdc859dd5	979ed48f9b12292bb12effacdc859dd5		165790231164816189963630269173095623418				
607	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	9033ef4148eab125a2b7b62a45ee2e5c	9033ef4148eab125a2b7b62a45ee2e5c		93223758580415373606422407173634822528				
608	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	df0338d4a85ca2efd61ade2ec055100c	df0338d4a85ca2efd61ade2ec055100c		51830490563642890661730811211589343377				
609	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	f69efc3c8be584ee0ba4ba134667747f	f69efc3c8be584ee0ba4ba134667747f		162700794222166527307799248570108892663				
610	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	e5e9d4a6a98bf2f093bf49ef944e0156	e5e9d4a6a98bf2f093bf49ef944e0156		100741684686352777520420718541631914230				
611	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	8e04479a3a756cb0dab06ea5183f077f	8e04479a3a756cb0dab06ea5183f077f		132298929176294550467641382207897954710				
612	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	bb05be7995361156c3ac715f11aa102f	bb05be7995361156c3ac715f11aa102f		104735574017440931922201617636543877311				
613	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	5d67fae40de5e32c43a93e7bd773ff19	5d67fae40de5e32c43a93e7bd773ff19		53910262242941485551703534396000534689				
614	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	fb4d40450cff1fe32d7cc5dcf46b6b5e	fb4d40450cff1fe32d7cc5dcf46b6b5e		145405866283569241909197992744452958531				
615	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	ce7b628eb417d4627c41a59f78633aac	ce7b628eb417d4627c41a59f78633aac		54453542838165460536409425929278087162				
616	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	0e17d0a36228e11a8806ff8c16d68233	0e17d0a36228e11a8806ff8c16d68233		94706666901061589713010585121908123511				
617	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	24612e57e6ad4badbf635f5fe5235154	24612e57e6ad4badbf635f5fe5235154		27110827016310831067173975855845719409				
618	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	cdd5abb67118f6ec9a9b4b690da0a95f	cdd5abb67118f6ec9a9b4b690da0a95f		82780651100193821926473570478127678384				
619	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	6c8c9fce7327c06e13be2c80acaff0fb	6c8c9fce7327c06e13be2c80acaff0fb		163399767262383897576633767244934448119				
620	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	723e0260e4e9fda096e6dd895cf88193	723e0260e4e9fda096e6dd895cf88193		68579908753811703025806799999067590517				
621	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	9fe6e5568f1d44670ec12e842ccb5d72	9fe6e5568f1d44670ec12e842ccb5d72		35427365139430731714803033256724933281				
622	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	c7cd9f9c1b040353a5010642b58032bc	c7cd9f9c1b040353a5010642b58032bc		20406033174209929215664261280802494640				
623	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	d20c0032f90d14f6ac3382fad70c7b8b	d20c0032f90d14f6ac3382fad70c7b8b		117633018591380353204830238706846433642				
624	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	ded91651b6333ec5921d6947619c57aa	ded91651b6333ec5921d6947619c57aa		49367178643954703023418337784635534934				
625	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	a2f98c01119c5fc015fb685f78e7804c	a2f98c01119c5fc015fb685f78e7804c		62074504119269245430414498846681667640				
626	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	e7c53255c23907b3d923ede2c3d45c37	e7c53255c23907b3d923ede2c3d45c37		91879114064476053243881559700872515334				
627	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	d2c10adbee9a78a9e1b6e29965010109	d2c10adbee9a78a9e1b6e29965010109		75248353856222290497447064653265993656				
628	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	f1bb4335bda7db6cb552a0b6883b9bea	f1bb4335bda7db6cb552a0b6883b9bea		47787428189120665413103828961750025526				
629	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	1aca607b39b6b8984da71dcb64cf5d3a	1aca607b39b6b8984da71dcb64cf5d3a		28924288815995915964584294898422936050				
630	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	13f8d548934708745d16d7ddf2572971	13f8d548934708745d16d7ddf2572971		153295062392147644458820727955089389499				
631	2014-30-28 16:30:27.431	2014-30-28 16:30:27.431	b3dfb3a43f815b6d430707404d1d3264	b3dfb3a43f815b6d430707404d1d3264		44183229371250199067261843621112417321				
